day,actual,nowcast,band_lo,band_hi,pred_tier,actual_tier
2020-02-01,18.56857142857143,26.950499757636393,2.7590192645631824,51.14198025070961,Elevated,Elevated
2020-02-02,28.846111111111114,31.74074217283568,7.54926167976247,55.932222665908895,Elevated,Elevated
2020-02-03,14.64125,30.12975936521478,5.93827887214157,54.321239858287996,Elevated,Elevated
2020-02-04,34.502941176470586,36.53957365589883,12.348093162825617,60.731054148972035,High,Elevated
2020-02-05,25.738125,29.10551863712744,4.914038144054228,53.296999130200646,Elevated,Elevated
2020-02-06,23.175333333333334,28.716299203933175,4.5248187108599645,52.90777969700639,Elevated,Elevated
2020-02-07,31.979444444444443,38.14655465108502,13.955074158011808,62.338035144158226,High,Elevated
2020-02-08,36.86857142857143,47.29615525382587,23.104674760752662,71.48763574689909,High,High
2020-02-09,42.7047619047619,53.20851971842253,29.01703922534932,77.40000021149574,High,High
2020-02-10,50.37333333333333,54.01103946231647,29.819558969243257,78.20251995538968,High,High
2020-02-11,43.7652380952381,63.26363306747782,39.07215257440461,87.45511356055103,Dangerous,High
2020-02-12,63.055238095238096,67.69563362554399,43.504153132470776,91.8871141186172,Dangerous,Dangerous
2020-02-13,63.1505,68.2256013535679,44.03412086049468,92.41708184664111,Dangerous,Dangerous
2020-02-14,39.12235294117647,43.805709718582094,19.614229225508883,67.99719021165531,High,High
2020-02-15,33.2315,30.634854936886295,6.443374443813084,54.82633542995951,Elevated,Elevated
2020-02-16,21.176666666666662,32.85894571884136,8.66746522576815,57.05042621191457,Elevated,Elevated
2020-02-17,19.649473684210523,29.388310645884143,5.196830152810932,53.579791138957354,Elevated,Elevated
2020-02-18,33.321,27.23509353772189,3.04361304464868,51.4265740307951,Elevated,Elevated
2020-02-19,45.47285714285714,39.99420543638994,15.80272494331673,64.18568592946315,High,High
2020-02-20,38.416315789473686,39.34677287623842,15.155292383165207,63.53825336931163,High,High
2020-02-21,32.06095238095238,33.29444056670961,9.1029600736364,57.485921059782825,Elevated,Elevated
2020-02-22,27.466875,38.29494776588206,14.103467272808846,62.48642825895527,High,Elevated
2020-02-23,32.49888888888889,39.586492492775804,15.395011999702593,63.77797298584902,High,Elevated
2020-02-24,33.41263157894737,37.936863604407215,13.745383111334004,62.12834409748042,High,Elevated
2020-02-25,37.75266666666666,40.658180394595654,16.466699901522443,64.84966088766886,High,High
2020-02-26,37.80176470588235,40.78624675059775,16.594766257524537,64.97772724367096,High,High
2020-02-27,36.233,38.3730802041857,14.181599711112487,62.56456069725891,High,High
2020-02-28,42.062000000000005,33.563968735282955,9.372488242209744,57.75544922835617,Elevated,High
2020-02-29,22.431666666666665,28.58174175965717,4.390261266583959,52.77322225273038,Elevated,Elevated
2020-03-01,37.77,34.68950983771089,10.498029344637676,58.8809903307841,Elevated,High
2020-03-02,33.863076923076925,34.40004525008143,10.208564757008222,58.59152574315465,Elevated,Elevated
2020-03-03,65.39,48.31247102027855,24.12099052720534,72.50395151335177,High,Dangerous
2020-03-04,45.75769230769231,39.71566060328052,15.524180110207308,63.907141096353726,High,High
2020-03-05,29.21722222222222,33.09128868313902,8.899808190065809,57.28276917621223,Elevated,Elevated
2020-03-06,42.7375,35.08517547232478,10.893694979251567,59.27665596539799,Elevated,High
2020-03-07,23.956315789473685,30.347648218369045,6.156167725295834,54.53912871144226,Elevated,Elevated
2020-03-08,24.605,29.52498215542315,5.3335016623499385,53.71646264849636,Elevated,Elevated
2020-03-09,19.17944444444445,25.020060737078005,0.8285802440047938,49.21154123015121,Elevated,Elevated
2020-03-10,20.282857142857143,28.49221438430641,4.3007338912332,52.68369487737962,Elevated,Elevated
2020-03-11,24.87555555555555,27.070325209678426,2.878844716605215,51.26180570275164,Elevated,Elevated
2020-03-12,18.53235294117647,30.522346517471465,6.330866024398254,54.71382701054468,Elevated,Elevated
2020-03-13,13.076666666666668,26.069756617534107,1.8782761244608963,50.26123711060732,Elevated,Elevated
2020-05-01,17.5725,20.27397000658539,0.0,44.4654504996586,Elevated,Elevated
2020-05-02,15.652,18.542691798797176,0.0,42.73417229187039,Elevated,Elevated
2020-05-21,23.0925,20.322804834878994,0.0,44.51428532795221,Elevated,Elevated
2020-05-24,30.470588235294116,26.400742237525527,2.2092617444523164,50.592222730598735,Elevated,Elevated
2020-05-25,26.17823529411765,29.583202112935282,5.391721619862071,53.7746826060085,Elevated,Elevated
2020-05-26,25.740714285714287,33.12863287019152,8.937152377118306,57.320113363264724,Elevated,Elevated
2020-05-27,38.21875,32.942275802105286,8.750795309032075,57.1337562951785,Elevated,High
2020-05-28,36.13388888888889,42.45214949594608,18.26066900287287,66.64362998901929,High,High
2020-05-29,33.31578947368421,40.110500225527915,15.919019732454704,64.30198071860113,High,Elevated
2020-05-30,42.13,39.059982673790316,14.868502180717105,63.25146316686353,High,High
2020-05-31,23.813125,31.287261625553928,7.095781132480717,55.47874211862714,Elevated,Elevated
2020-06-01,25.228125,32.78497287920453,8.59349238613132,56.976453372277746,Elevated,Elevated
2020-06-02,44.4205,33.171968340148354,8.980487847075143,57.36344883322157,Elevated,High
2020-06-03,24.931875,26.854947426354773,2.663466933281562,51.046427919427984,Elevated,Elevated
2020-06-04,40.84388888888889,35.49789396384086,11.306413470767648,59.68937445691407,High,High
2020-06-05,38.84947368421052,36.210670513520675,12.019190020447464,60.40215100659388,High,High
2020-06-06,28.847500000000004,34.23892297228015,10.04744247920694,58.430403465353365,Elevated,Elevated
2020-06-07,41.35380952380952,37.172692311135805,12.981211818062594,61.36417280420902,High,High
2020-06-08,21.822857142857146,35.178701469021036,10.987220975947825,59.37018196209425,Elevated,Elevated
2020-06-09,35.19,37.6180706692472,13.426590176173992,61.80955116232042,High,Elevated
2020-06-10,26.167777777777776,34.013898353109376,9.822417860036165,58.20537884618258,Elevated,Elevated
2020-06-11,35.28769230769231,34.09720798546966,9.905727492396448,58.288688478542866,Elevated,Elevated
2020-06-12,37.288333333333334,36.2417703005442,12.050289807470985,60.433250793617404,High,High
2020-06-13,31.156,30.792552200967002,6.601071707893791,54.98403269404021,Elevated,Elevated
2020-09-27,32.406,34.07453302746087,9.883052534387662,58.26601352053409,Elevated,Elevated
2020-09-28,22.188125,31.35113408096086,7.15965358788765,55.542614574034076,Elevated,Elevated
