r2,rmse,mae,exact_tier,within_one_tier,macro_f1,danger_precision,danger_recall,k,category_mode,deployability,feature_family,model,n_eval,fold_r2
0.5127922138394452,15.263521355124343,11.50479167117469,0.6940140845070423,0.9795774647887324,0.6473677909183508,0.685785536159601,0.5826271186440678,5,full_history,diagnostic_non_deployable,external_interactions,hgb_l2,2840,"[0.506, 0.452, 0.605, 0.586, 0.514]"
0.5088073653313065,15.325814037344433,11.373552256540094,0.698943661971831,0.9700704225352113,0.6562325125860284,0.6324110671936759,0.6779661016949152,6,full_history,diagnostic_non_deployable,cyclic_weather,hgb_l2,2840,"[0.555, 0.483, 0.635, 0.577, 0.512]"
0.5059873482775313,15.369745073173588,11.467399600773089,0.6774647887323944,0.9887323943661972,0.5852787756595109,0.70995670995671,0.3474576271186441,3,full_history,diagnostic_non_deployable,external_interactions,rf_balanced,2840,"[0.509, 0.608, 0.492, 0.536, 0.507]"
0.5015008376092396,15.439379595736604,11.394226557205574,0.6757042253521127,0.9876760563380281,0.5879262934036438,0.7297297297297297,0.3432203389830508,3,full_history,diagnostic_non_deployable,base_cat,rf_balanced,2840,"[0.469, 0.563, 0.432, 0.578, 0.502]"
0.5012541307954564,15.44319959111777,11.665171640346475,0.6742957746478874,0.9880281690140845,0.5922715421401609,0.729957805907173,0.3665254237288136,3,full_history,diagnostic_non_deployable,external,rf_balanced,2840,"[0.494, 0.61, 0.533, 0.555, 0.503]"
0.4892776331710559,15.627520148958132,11.241493910336517,0.6876760563380282,0.977112676056338,0.5792459837217353,0.7303921568627451,0.3156779661016949,3,full_history,diagnostic_non_deployable,external,hgb_l2,2840,"[0.479, 0.581, 0.464, 0.592, 0.491]"
0.4846158627540976,15.698680554187709,11.27987211794792,0.6848591549295775,0.9767605633802817,0.5774054959715308,0.7378640776699029,0.3220338983050847,3,full_history,diagnostic_non_deployable,external_interactions,hgb_l2,2840,"[0.491, 0.578, 0.465, 0.568, 0.486]"
0.4730313554938622,15.96225106099111,11.539790784757715,0.6813559322033899,0.9826271186440678,0.5931090596921389,0.7486033519553073,0.34183673469387754,6,window60,short_deploy_pm25_history,base_cat,hgb_l2,2360,"[0.317, 0.486, 0.559, 0.253, 0.479]"
0.4720181528367172,15.889386314915217,11.523694491007273,0.6654929577464789,0.976056338028169,0.5736199928260874,0.691304347826087,0.336864406779661,3,full_history,diagnostic_non_deployable,cyclic_weather,hgb_l2,2840,"[0.396, 0.468, 0.449, 0.598, 0.475]"
0.47111916605354254,15.991185618211572,11.433004086865868,0.6864406779661016,0.9805084745762712,0.5920838787061771,0.7252747252747253,0.336734693877551,5,window60,short_deploy_pm25_history,base_cat,hgb_l2,2360,"[0.439, 0.48, 0.524, 0.32, 0.479]"
0.46810527441421335,16.036684746022534,11.865702664301514,0.6580508474576271,0.9830508474576272,0.5417585328093967,0.6906474820143885,0.24489795918367346,4,window60,short_deploy_pm25_history,cyclic_weather,hgb_l2,2360,"[0.27, 0.302, 0.342, 0.32, 0.472]"
0.4652162436571803,15.991409044395262,11.667780386813249,0.6721830985915493,0.9781690140845071,0.5738964249977466,0.691304347826087,0.336864406779661,4,full_history,diagnostic_non_deployable,external_interactions,hgb_l2,2840,"[0.522, 0.405, 0.574, 0.607, 0.466]"
0.4586770985968366,16.178190700788846,11.947786518712025,0.6610169491525424,0.9834745762711864,0.5442083708145192,0.6901408450704225,0.25,4,window60,short_deploy_pm25_history,base_cat,hgb_l2,2360,"[0.221, 0.319, 0.416, 0.362, 0.462]"
0.45818209604373505,16.096235017679117,11.843252575860422,0.6619718309859155,0.9764084507042253,0.5701792189552828,0.7045454545454546,0.3283898305084746,3,full_history,diagnostic_non_deployable,base_cat,hgb_l2,2840,"[0.402, 0.48, 0.44, 0.605, 0.461]"
0.45311060335491904,16.261159193423666,11.864884890166424,0.6652542372881356,0.9813559322033898,0.5415821899031374,0.7606837606837606,0.22704081632653061,4,window60,short_deploy_pm25_history,external,hgb_l2,2360,"[0.392, 0.404, 0.442, 0.338, 0.453]"
0.44878096354290054,16.325400852897445,11.850634665321346,0.663135593220339,0.9800847457627119,0.5382034143180346,0.712,0.22704081632653061,4,window60,short_deploy_pm25_history,external_interactions,hgb_l2,2360,"[0.407, 0.403, 0.424, 0.327, 0.449]"
0.44772920259665683,16.25075969412585,11.98324082349194,0.6559859154929577,0.977112676056338,0.5660827805660725,0.7365853658536585,0.3199152542372881,4,full_history,diagnostic_non_deployable,external_buildings,hgb_l2,2840,"[0.541, 0.371, 0.551, 0.572, 0.447]"
0.4461236397793903,16.274364671752082,12.26241419864894,0.6355633802816901,0.979225352112676,0.552013997771401,0.646551724137931,0.3177966101694915,4,geodata,zero_deploy_static_geodata,external,hgb_l2,2840,"[0.197, 0.443, 0.286, -0.241, 0.462]"
0.44314606992561967,16.31805050984715,12.425141303431314,0.6161971830985915,0.9862676056338028,0.5493349080986103,0.6837606837606838,0.3389830508474576,3,full_history,diagnostic_non_deployable,external_buildings,rf_balanced,2840,"[0.506, 0.57, 0.502, 0.55, 0.443]"
0.4384446774198125,16.386790541062062,12.317644776486079,0.6316901408450705,0.9774647887323944,0.5481034282406032,0.625,0.3177966101694915,4,geodata,zero_deploy_static_geodata,external_interactions,hgb_l2,2840,"[0.195, 0.441, 0.275, -0.184, 0.451]"
0.43283093410322193,16.46849440018576,12.575772132929814,0.6172535211267606,0.9781690140845071,0.5402675391730735,0.5755395683453237,0.3389830508474576,4,geodata,zero_deploy_static_geodata,cyclic_weather,hgb_l2,2840,"[0.217, 0.389, 0.179, -0.459, 0.462]"
0.4307316162885696,16.59053083831414,12.204041903177894,0.6538135593220339,0.9754237288135593,0.5707205649023968,0.675,0.34438775510204084,6,window60,short_deploy_pm25_history,cyclic_weather,hgb_l2,2360,"[0.328, 0.492, 0.538, 0.22, 0.436]"
0.4305224887472975,16.593577923341552,11.975461014682542,0.6686440677966101,0.972457627118644,0.5767409159057464,0.6787564766839378,0.33418367346938777,5,window60,short_deploy_pm25_history,cyclic_weather,hgb_l2,2360,"[0.42, 0.438, 0.53, 0.303, 0.436]"
0.421923895748904,16.62609038942705,12.397452903589661,0.6151408450704225,0.9778169014084507,0.5396568596688628,0.6905829596412556,0.326271186440678,3,full_history,diagnostic_non_deployable,external_buildings,hgb_l2,2840,"[0.407, 0.569, 0.494, 0.574, 0.422]"
0.4198005288344807,16.65659755857044,12.791258521177644,0.6169014084507042,0.979225352112676,0.5424347001063882,0.6022727272727273,0.336864406779661,4,geodata,zero_deploy_static_geodata,base_cat,hgb_l2,2840,"[0.204, 0.403, 0.193, -0.48, 0.447]"
0.41418654639045427,16.73698778596239,12.540597878825613,0.6253521126760564,0.9774647887323944,0.5468159270267753,0.6771300448430493,0.3199152542372881,6,geodata,zero_deploy_static_geodata,base_cat,hgb_l2,2840,"[0.14, 0.455, 0.534, 0.534, 0.423]"
0.41311863216855593,16.84522867163952,12.081913206438582,0.6669491525423729,0.9737288135593221,0.5624945103205973,0.7482517482517482,0.2729591836734694,5,window60,short_deploy_pm25_history,external_buildings,hgb_l2,2360,"[0.445, 0.465, 0.53, 0.399, 0.413]"
